Lighting,Weather,HWY_Factor,Factors_Ro,X,Y,Crash_Seve,Crash_Date,Distance,Dir,Agency,Accident_R,AREA,PERIMETER,WARD,ACRES,SQ_MILES,AREA_1,LEN,Primary_St,Secondary_
DAYLIGHT,CLEAR,DEBRIS,DRY,-115.2119838,36.17364087,PROPERTY DAMAGE ONLY,08/24/2016,800,N,NHP,2328542,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S,US95S TO US95S/DECATUR BLVD N INT 78/79
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.12511409999998,36.16631386,PROPERTY DAMAGE ONLY,08/24/2016,0,AT INT,LVMPD,2321354,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,STEWART AVE,N BRUCE ST
DAYLIGHT,CLEAR,NONE,DRY,-115.1417716,36.17255763,INJURY CRASH,08/24/2016,120,W,LVMPD,2321375,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,STEWART AVE,N 3RD ST
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.14998770000001,36.17464454,PROPERTY DAMAGE ONLY,08/24/2016,100,W,NHP,2328511,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N TO IR15N INT42,US95N
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.24429180000001,36.19697054,INJURY CRASH,08/24/2016,200,N,NHP,2328562,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N TO RAINBOW BLVD INT82,US95N
DAYLIGHT,CLOUDY,NONE,DRY,-115.1555428,36.1736933,PROPERTY DAMAGE ONLY,08/24/2016,1450,N,NHP,2328551,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,IR15S,US95N TO IR15S INT42
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.27912450000001,36.23361443,INJURY CRASH,08/24/2016,0,AT INT,LVMPD,2321387,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,N DURANGO DR,W ALEXANDER RD
DAYLIGHT,CLEAR,NONE,DRY,-115.3261551,36.21850114,PROPERTY DAMAGE ONLY,08/24/2016,20,S,NHP,2328523,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,CC215N TO CHEYENNE AVE E,CHEYENNE AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.2452173,36.24016354,PROPERTY DAMAGE ONLY,08/24/2016,150,S,NHP,2328560,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,US95N TO SR573E INT85,SR573
DAYLIGHT,CLEAR,NONE,DRY,-115.29743799999999,36.24801877,INJURY CRASH,08/24/2016,0,AT INT,LVMPD,2321377,184898368.163071,153149.59033016,0,4244.699443500001,6.63234288,184898368.163,153149.59033,FORT APACHE RD,LONE MOUNTAIN RD
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.2798848,36.16084191,INJURY CRASH,08/25/2016,730,N,LVMPD,2321423,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,S DURANGO DR,SR159
,CLEAR,,,-115.3527375,36.16416229,PROPERTY DAMAGE ONLY,08/25/2016,0,AT INT,LVMPD,2321420,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,DESERT SUNRISE RD,DESERT FOOTHILLS DR
,CLEAR,,,-115.1250639,36.16230582,PROPERTY DAMAGE ONLY,08/25/2016,25,S,LVMPD,2321454,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,S BRUCE ST,SR582
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.1368716,36.155230700000004,INJURY CRASH,08/25/2016,126,N,LVMPD,2321397,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,MARYLAND PKWY,FRANKLIN AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.1334293,36.16448695,PROPERTY DAMAGE ONLY,08/25/2016,0,AT INT,LVMPD,2321417,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,MARYLAND PKWY,CARSON AVE
,CLEAR,,,-115.1012275,36.14575474,PROPERTY DAMAGE ONLY,08/25/2016,100,E,LVMPD,2321415,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR589,SR582
,CLEAR,,,-115.11607509999999,36.18221638,PROPERTY DAMAGE ONLY,08/25/2016,0,AT INT,LVMPD,2321398,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,EASTERN AVE,JANSEN AVE
DAYLIGHT,CLEAR,NONE,WET,-115.092408,36.16228835,PROPERTY DAMAGE ONLY,08/25/2016,400,S,NHP,2328581,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,US95N,SR159E/W TO US95N INT72
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.15704369999999,36.15871638,PROPERTY DAMAGE ONLY,08/25/2016,400,E,NHP,2328607,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR159,S GRAND CENTRAL PKWY
DAYLIGHT,CLEAR,NONE,DRY,-115.208156,36.14515607,PROPERTY DAMAGE ONLY,08/25/2016,282,N,LVMPD,2321455,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,S DECATUR BLVD,SR589
,CLEAR,,,-115.23315490000002,36.18840603,PROPERTY DAMAGE ONLY,08/25/2016,0,AT INT,LVMPD,2321460,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,VEGAS DR,N TORREY PINES DR
DAYLIGHT,CLEAR,NONE,DRY,-115.26229529999999,36.15904694,INJURY CRASH,08/25/2016,36,N,LVMPD,2321435,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,S BUFFALO DR,SR159
DAYLIGHT,CLEAR,NONE,DRY,-115.20797920000001,36.15309494,INJURY CRASH,08/25/2016,540,N,LVMPD,2321444,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,S DECATUR BLVD,W OAKEY BLVD
,CLEAR,,,-115.2622122,36.15798317,PROPERTY DAMAGE ONLY,08/25/2016,352,S,LVMPD,2321462,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,S BUFFALO DR,SR159
,CLEAR,,,-115.276975,36.15892243,PROPERTY DAMAGE ONLY,08/25/2016,21,W,LVMPD,2321450,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR159,EMERYWOOD CT
DAYLIGHT,CLEAR,NONE,DRY,-115.2081697,36.15129436,INJURY CRASH,08/25/2016,119,S,LVMPD,2321427,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,S DECATUR BLVD,W OAKEY BLVD
DAYLIGHT,CLEAR,NONE,DRY,-115.16545520000001,36.1660947,INJURY CRASH,08/25/2016,0,AT INT,LVMPD,2321432,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SHADOW LN,ALTA DR
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.2081561,36.14520553,INJURY CRASH,08/25/2016,300,N,LVMPD,2321426,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,S DECATUR BLVD,SR589
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.1601683,36.16114936,PROPERTY DAMAGE ONLY,08/25/2016,300,S,NHP,2328616,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N,GRAND CENTRAL PARK N TO IR15N INT41
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.2371459,36.17323062,PROPERTY DAMAGE ONLY,08/25/2016,100,N,NHP,2328613,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S,SR595S TO US95S
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.16011780000001,36.16260764,PROPERTY DAMAGE ONLY,08/25/2016,231,N,NHP,2328576,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N,GRAND CENTRAL PARK N TO IR15N INT41
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.2241129,36.17434915,PROPERTY DAMAGE ONLY,08/25/2016,5,S,NHP,2328618,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95N TO SR596 INT80,SR596
DAYLIGHT,CLEAR,NONE,DRY,-115.2446199,36.18656366,INJURY CRASH,08/25/2016,1000,S,NHP,2328577,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S,LAKE MEAD BLVD TO US95S INT82
DAYLIGHT,CLEAR,NONE,DRY,-115.1707268,36.14353417,INJURY CRASH,08/25/2016,200,S,NHP,2328575,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N TO SR589W/E INT40,SR589
DAYLIGHT,CLEAR,NONE,DRY,-115.21291299999999,36.173939600000004,PROPERTY DAMAGE ONLY,08/25/2016,300,S,NHP,2328611,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95N,MILE MARKER 79
DAYLIGHT,UNKNOWN,NONE,DRY,-115.17043090000001,36.14396425,PROPERTY DAMAGE ONLY,08/25/2016,15,S,NHP,2328582,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N TO SR589W/E INT40,SR589
DAYLIGHT,CLEAR,NONE,DRY,-115.13959569999999,36.18823823,PROPERTY DAMAGE ONLY,08/25/2016,50,E,LVMPD,2321445,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,OWENS AVE,STOCKER ST
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.1300097,36.16749453,INJURY CRASH,08/25/2016,0,AT INT,LVMPD,2321456,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,STEWART AVE,N 13TH ST
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.1607563,36.17791721,INJURY CRASH,08/25/2016,350,N,LVMPD,2321407,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,MARTIN L KING BLVD,SR579
DAYLIGHT,CLEAR,NONE,DRY,-115.14661170000001,36.17994941,INJURY CRASH,08/25/2016,500,N,NHP,2328594,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,IR15S TO US95N/MLK N/S INT42,IR15S
DAYLIGHT,CLEAR,NONE,DRY,-115.1379895,36.17334287,PROPERTY DAMAGE ONLY,08/25/2016,50,N,NHP,2328574,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,LAS VEGAS BLVD,SR604 N/S TO US95S INT75B
DAYLIGHT,CLOUDY,NONE,DRY,-115.19374109999998,36.17608522,INJURY CRASH,08/25/2016,350,N,NHP,2328609,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N,MILE MARKER 77.78
DAYLIGHT,CLEAR,UNKNOWN,WET,-115.14230409999999,36.17466726,PROPERTY DAMAGE ONLY,08/25/2016,1000,N,NHP,2328573,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95S,US95S TO SR602S INT75A
DAYLIGHT,CLEAR,NONE,DRY,-115.29181299999999,36.21846599,INJURY CRASH,08/25/2016,225,E,LVMPD,2321414,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,CHEYENNE AVE,CAMPBELL RD
DAYLIGHT,CLEAR,NONE,DRY,-115.31490579999999,36.29194325,INJURY CRASH,08/26/2016,0,AT INT,LVMPD,2321488,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,N HUALAPAI WAY,ELKHORN RD
DARK - SPOT LIGHTING,CLOUDY: RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.3297249,36.18371353,INJURY CRASH,08/26/2016,0,AT INT,LVMPD,2321523,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,LAURELGLEN DR,ROYAL SPRUCE PL
,CLEAR,,,-115.28484250000001,36.15890495,PROPERTY DAMAGE ONLY,08/26/2016,25,W,LVMPD,2321507,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,SR159,MERIALDO LN
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.3016936,36.16980055,PROPERTY DAMAGE ONLY,08/26/2016,0,E,LVMPD,2321471,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,ALTA DR,REGENTS PARK RD
DARK - SPOT LIGHTING,OTHER,"WET, ICY, SNOW, SLUSH",DRY,-115.3385024,36.17568876,PROPERTY DAMAGE ONLY,08/26/2016,275,S,NHP,2328675,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,CC215N,CC215N TO FAR HILLS AVE
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.3374254,36.16838672,PROPERTY DAMAGE ONLY,08/26/2016,1500,N,NHP,2328676,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,CC215N,SR159 TO CC215N
,CLEAR,,,-115.1241899,36.15871109,PROPERTY DAMAGE ONLY,08/26/2016,250,E,LVMPD,2321495,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR159,S BRUCE ST
DAYLIGHT,CLEAR,NONE,DRY,-115.1161183,36.17191208,INJURY CRASH,08/26/2016,0,AT INT,LVMPD,2321500,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,EASTERN AVE,WALNUT AVE
DARK - CONTINUOUS LIGHTING,CLOUDY,NONE,DRY,-115.0982192,36.16598539,INJURY CRASH,08/26/2016,0,AT INT,LVMPD,2321516,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,N PECOS RD,STEWART AVE
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.0620959,36.166376,PROPERTY DAMAGE ONLY,08/26/2016,0,AT INT,LVMPD,2321468,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR612,STEWART AVE
DARK - SPOT LIGHTING,CLEAR,OTHER HIGHWAY,DRY,-115.16226670000002,36.15395554,INJURY CRASH,08/26/2016,400,S,NHP,2328525,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,IR15N,IR15N TO SR159E INT41
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.0983169,36.18812626,INJURY CRASH,08/26/2016,50,N,NLPD,2331010,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,N PECOS RD,OWENS AVE
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.1163826,36.16719423,PROPERTY DAMAGE ONLY,08/26/2016,160,N,NHP,2328648,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,US95S TO EASTERN AVE INT73,EASTERN AVE
DAYLIGHT,CLOUDY,NONE,WET,-115.09254909999999,36.16253817,PROPERTY DAMAGE ONLY,08/26/2016,300,S,NHP,2328649,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,US95N,SR159E/W TO US95N INT72
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.183205,36.14421908,INJURY CRASH,08/26/2016,360,W,LVMPD,2321493,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR589,RICHFIELD BLVD
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.24547179999999,36.18154711,PROPERTY DAMAGE ONLY,08/26/2016,134,S,LVMPD,2321469,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,WILLOW TREE DR,ROUND TREE DR
DAYLIGHT,CLEAR,NONE,DRY,-115.20816880000001,36.15024744,PROPERTY DAMAGE ONLY,08/26/2016,500,S,LVMPD,2321485,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,S DECATUR BLVD,W OAKEY BLVD
DUSK,CLOUDY,NONE,DRY,-115.20600470000001,36.17229509,INJURY CRASH,08/26/2016,75,N,LVMPD,2321520,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,DECATUR BLVD,CHURCHILL AVE
DUSK,CLOUDY,NONE,DRY,-115.25088970000002,36.16633217,PROPERTY DAMAGE ONLY,08/26/2016,0,AT INT,LVMPD,2321521,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,ANTELOPE WAY,ALTA DR
DAYLIGHT,CLEAR,NONE,DRY,-115.1913155,36.14427887,INJURY CRASH,08/26/2016,150,W,LVMPD,2321497,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR589,S VALLEY VIEW BLVD
,CLEAR,,,-115.2240591,36.17180252,PROPERTY DAMAGE ONLY,08/26/2016,0,AT INT,LVMPD,2321490,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR596,ELTON AVE
DAYLIGHT,CLOUDY,NONE,DRY,-115.23886609999998,36.1514993,INJURY CRASH,08/26/2016,0,AT INT,LVMPD,2321509,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,W OAKEY BLVD,REDWOOD ST
DAYLIGHT,CLEAR,OTHER HIGHWAY,WET,-115.1710085,36.14403187,PROPERTY DAMAGE ONLY,08/26/2016,10,N,NHP,2328641,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N,MILE MARKER 40.52
DAYLIGHT,CLOUDY,NONE,DRY,-115.16082050000001,36.15997567,PROPERTY DAMAGE ONLY,08/26/2016,0,AT INT,NHP,2328633,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,MARTIN L KING BLVD,IR15S TO MLK/SR159 INT41
DAYLIGHT,CLEAR,NONE,DRY,-115.2446514,36.18986073,INJURY CRASH,08/26/2016,200,N,NHP,2328624,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S,LAKE MEAD BLVD TO US95S INT82
DAYLIGHT,CLEAR,NONE,WET,-115.1755115,36.17495671,INJURY CRASH,08/26/2016,50,N,NHP,2328638,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S,US95S TO IR15S INT42
DAYLIGHT,CLEAR,NONE,DRY,-115.159879,36.18073931,INJURY CRASH,08/26/2016,10,N,LVMPD,2321499,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,N ST,W WASHINGTON AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.23772209999998,36.19574832,INJURY CRASH,08/26/2016,0,AT INT,LVMPD,2321503,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,LAKE MEAD BLVD,JAMES BILBRAY DR
DAYLIGHT,CLEAR,NONE,DRY,-115.24196359999999,36.19580607,INJURY CRASH,08/26/2016,0,AT INT,LVMPD,2321480,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,RAINBOW BLVD,LAKE MEAD BLVD
DAYLIGHT,CLEAR,UNKNOWN,DRY,-115.15303840000001,36.17546404,PROPERTY DAMAGE ONLY,08/26/2016,1500,W,NHP,2328632,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N TO IR15N INT42,US95N
DAYLIGHT,CLOUDY,NONE,DRY,-115.1445807,36.18125163,PROPERTY DAMAGE ONLY,08/26/2016,1000,N,NHP,2328621,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,IR15N,MILE MARKER 43.39
DAYLIGHT,CLEAR,NONE,DRY,-115.16076389999999,36.17698299,PROPERTY DAMAGE ONLY,08/26/2016,10,N,NHP,2328669,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,MARTIN L KING BLVD,SR579
DAYLIGHT,CLEAR,OTHER HIGHWAY,DRY,-115.15938500000001,36.16779406,INJURY CRASH,08/26/2016,991,S,NHP,2328623,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,IR15S,US95N TO IR15S INT42
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.29997959999999,36.21839551,INJURY CRASH,08/26/2016,828,W,LVMPD,2321467,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,CHEYENNE AVE,FORT APACHE RD
DAYLIGHT,CLOUDY,NONE,DRY,-115.28816599999999,36.22608455,INJURY CRASH,08/26/2016,0,AT INT,LVMPD,2321496,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,N EL CAPITAN WAY,GOWAN RD
DAYLIGHT,CLOUDY,WEATHER,DRY,-115.2748696,36.21838214,PROPERTY DAMAGE ONLY,08/26/2016,196,W,LVMPD,2321501,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,CHEYENNE AVE,SOARING GULLS DR
DARK - NO LIGHTING,CLOUDY,NONE,DRY,-115.31533929999999,36.24776273,INJURY CRASH,08/26/2016,0,AT INT,NHP,2328679,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,LONE MOUNTAIN RD,CC215S
DARK - CONTINUOUS LIGHTING,CLOUDY,NONE,DRY,-115.28418190000001,36.29481355,INJURY CRASH,08/27/2016,41,E,LVMPD,2321530,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,OSO BLANCA RD,GRAND MONTECITO PKWY
DARK - CONTINUOUS LIGHTING,CLOUDY,NONE,DRY,-115.288018,36.29495063,INJURY CRASH,08/27/2016,0,AT INT,LVMPD,2321529,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,N DURANGO DR,OSO BLANCA RD
DAYLIGHT,CLEAR,DEBRIS,DRY,-115.2188765,36.27492717,PROPERTY DAMAGE ONLY,08/27/2016,100,W,NHP,2328711,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,JONES BLVD TO CC215N INT40,CC215N
DAYLIGHT,CLOUDY,"WET, ICY, SNOW, SLUSH",DRY,-115.28908200000001,36.17371285,PROPERTY DAMAGE ONLY,08/27/2016,600,W,LVMPD,2321543,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,CANYON RUN DR,RAMPART BLVD
DAYLIGHT,CLEAR,NONE,DRY,-115.29592530000001,36.15886372,INJURY CRASH,08/27/2016,0,AT INT,LVMPD,2321552,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,SR159,WINDERMERE DR
DAYLIGHT,CLOUDY,NONE,WET,-115.3377659,36.1674084,INJURY CRASH,08/27/2016,1000,N,NHP,2328712,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,CC215S,CC215S TO SR159
,CLEAR,,,-115.080049,36.18071885,PROPERTY DAMAGE ONLY,08/27/2016,100,E,LVMPD,2321545,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,E WASHINGTON AVE,LAMB BLVD
,CLEAR,,,-115.10723270000001,36.18637051,PROPERTY DAMAGE ONLY,08/27/2016,655,S,LVMPD,2321569,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,MOJAVE RD,OWENS AVE
DARK - CONTINUOUS LIGHTING,CLOUDY,NONE,DRY,-115.0621467,36.16456302,INJURY CRASH,08/27/2016,660,S,LVMPD,2321574,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR612,STEWART AVE
DARK - SPOT LIGHTING,CLOUDY,NONE,DRY,-115.11044790000001,36.15352926,INJURY CRASH,08/27/2016,893,S,LVMPD,2321527,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR582,LOWES ACCESS 2
DAYLIGHT,CLEAR,NONE,DRY,-115.16636509999998,36.14930289,INJURY CRASH,08/27/2016,500,N,NHP,2328716,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,IR15N,SR589W/E TO IR15N INT40
DAWN,CLOUDY: RAIN,NONE,DRY,-115.2422153,36.18107228,INJURY CRASH,08/27/2016,0,AT INT,LVMPD,2321538,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,RAINBOW BLVD,W WASHINGTON AVE
DAYLIGHT,CLOUDY: RAIN,NONE,DRY,-115.2060966,36.18080596,INJURY CRASH,08/27/2016,0,AT INT,LVMPD,2321540,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,N DECATUR BLVD,W WASHINGTON AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.15822469999999,36.16040865,INJURY CRASH,08/27/2016,50,S,NHP,2328720,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,GRAND CENTRAL PARK N TO IR15N INT41,S GRAND CENTRAL PKWY
DAYLIGHT,CLOUDY,NONE,DRY,-115.209277,36.14800027,INJURY CRASH,08/27/2016,329,W,LVMPD,2321562,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,OBANNON DR,S DECATUR BLVD
DAYLIGHT,CLOUDY,NONE,DRY,-115.1995885,36.17004164,INJURY CRASH,08/27/2016,0,W,LVMPD,2321567,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,MEADOWS LN,S VALLEY VIEW BLVD
,RAIN,,,-115.2433203,36.15147494,PROPERTY DAMAGE ONLY,08/27/2016,0,AT INT,LVMPD,2321541,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR595,W OAKEY BLVD
DAYLIGHT,CLEAR,NONE,DRY,-115.1653324,36.15134452,PROPERTY DAMAGE ONLY,08/27/2016,25,E,LVMPD,2321555,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,W OAKEY BLVD,MARTIN L KING BLVD
DAYLIGHT,CLOUDY,NONE,DRY,-115.17022479999999,36.14399915,PROPERTY DAMAGE ONLY,08/27/2016,60,E,NHP,2328699,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR589,SR589W/E TO IR15N INT40
